State,District,"(Counties, if a District)",Population/Census 2014,Percent Pop AA,Percent Pop Hispanic,Obama Share by Vote (2012),Title,Name,First Year in office,Last Election Year,Percent Vote Last Election,Party Affiliation,Race,Gender,status of reelection,Republican candidates,Rep Race,Rep Gender ,Democratic candidates,Dem Race,Dem Gender,NP Candidate,NP Race,NP Gender,Category,Next Election,Past election result,,Special notes
UT,Wayne,,2723,0.1,4.8,16.2,County Attorney,LeEllen McCartney,,2014,U,R,C,F,,,,,,,,,,,,2018,,,
UT,Weber,,240475,1.6,17.7,26.1,County Attorney,Christopher Allred,,2014,U,R,C,M,,,,,,,,,,,,2018,http://electionresults.utah.gov/elections/county/weber,,
VA,Accomack,,33021,28.1,8.9,47.7,Commonwealth Attorney,Gary Agar,,2015,U,D,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Albemarle,,104489,9.7,5.7,55.2,Commonwealth Attorney,Robert Tracci,,2015,51.1,R,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Alexandria City,,150575,22.6,16.6,,Commonwealth Attorney,Bryan Porter,,2013,U,D,AA,M,,,,,,,,,,,,2017,http://historical.elections.virginia.gov/elections/search/year_from:2013/year_to:2013/office_id:530/stage:General,,
VA,Alleghany County - Covington City,,15820,4.8,1.4,47.4,Commonwealth Attorney,Edward K. Stein,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Amelia,,12855,21.9,3.1,36,Commonwealth Attorney,Lee Randolph Harrison,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Amherst,,32041,19.1,2.2,39.4,Commonwealth Attorney,W. Lyle Carver,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Appomattox,,15279,19.9,1.2,30.9,Commonwealth Attorney,Darrel Puckett,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Arlington County - Falls Church City,,226908,9.1,15.7,69.1,Commonwealth Attorney,Theo Stamos,,2015,U,D,C,F,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Augusta,,73862,4.2,2.5,28.1,Commonwealth Attorney,Tim A. Martin,,2015,62.6,R,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Bath,,4563,5,1.8,40.2,Commonwealth Attorney,John Singleton,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Bedford,,76583,7,2,27.3,Commonwealth Attorney,Randy Krantz,,2015,U,R,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Bland,,6625,3.7,0.7,24.9,Commonwealth Attorney,Patrick White,,2015,U,R,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Botetourt,,33100,3.5,1.1,29.9,Commonwealth Attorney,Joel Branscom,,2015,U,R,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Bristol City,,17184,5.9,1.7,,Commonwealth Attorney,Jerry Allen Wolf,,2013,U,R,C,M,,,,,,,,,,,,2017,http://historical.elections.virginia.gov/elections/search/year_from:2013/year_to:2013/office_id:530/stage:General,,
VA,Brunswick,,16498,55.1,2.1,62.1,Commonwealth Attorney,Lezlie S. Green,,2015,U,NP,AA,F,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Buchanan,,23106,2.8,0.6,32.1,Commonwealth Attorney,Gerald Douglas Arrington,,2015,64.4,D,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Buckingham,,16913,34.6,2.1,50.3,Commonwealth Attorney,"E.M. Wright, Jr.",,2015,U,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Buena Vista City,,6603,5.3,2.5,,Commonwealth Attorney,Christopher Burden Russell,,2013,U,NP,C,M,,,,,,,,,,,,2017,http://historical.elections.virginia.gov/elections/search/year_from:2013/year_to:2013/office_id:530/stage:General,,
VA,Campbell,,54885,14.5,2.2,29.6,Commonwealth Attorney,Paul A. McAndrews,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Caroline,,29778,28.2,4.2,53.3,Commonwealth Attorney,John L. Mahoney,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Carroll,,29621,0.9,3.1,28.5,Commonwealth Attorney,Nathan H. Lyons,,2015,U,R,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Charles City,,7023,47.5,1.7,68.5,Commonwealth Attorney,Rob H. Tyler,,2015,81.2,NP,AA,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Charlotte,,12225,29.3,2.8,42.4,Commonwealth Attorney,"William E. Green, Jr.",,2015,U,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Charlottesville City,,45593,19.2,4.9,,Commonwealth Attorney,Warner Davies Chapman,,2013,U,D,C,M,,,,,,,,,,,,2017,http://historical.elections.virginia.gov/elections/search/year_from:2013/year_to:2013/office_id:530/stage:General,,
VA,Chesapeake City,,233371,30.1,5.3,,Commonwealth Attorney,Nancy Grace Parr,,2013,72,R,C,F,,,,,,,,,,,,2017,http://historical.elections.virginia.gov/elections/search/year_from:2013/year_to:2013/office_id:530/stage:General,,
VA,Chesterfield,,332499,23.3,8,45.4,Commonwealth Attorney,W.W. Billy Davenport,,2015,U,R,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Clarke,,14423,5.1,4.4,41.7,Commonwealth Attorney,Suzanne L. Mackall,,2015,U,D,C,F,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Colonial Heights City,,17731,13.9,5.3,,Commonwealth Attorney,William Bradford Bray,,2013,U,NP,C,M,,,,,,,,,,,,2017,http://historical.elections.virginia.gov/elections/search/year_from:2013/year_to:2013/office_id:530/stage:General,,
VA,Alleghany County - Covington City,,5802,12.8,2.5,,Commonwealth Attorney,Edward Kenneth Stein,,2013,U,NP,C,M,,,,,,,,,,,,2017,,,
VA,Craig,,5234,0.2,1,31.1,Commonwealth Attorney,Thaddeus Robert Cox,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Culpeper,,49166,15.8,9.2,41,Commonwealth Attorney,Paul R. Walther,,2015,51.3,R,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Cumberland,,9827,32.2,2.4,48,Commonwealth Attorney,Patricia D. Scales,,2015,U,D,AA,F,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Danville City,,42444,49.4,3.4,,Commonwealth Attorney,Michael James Newman,,2013,U,NP,C,M,,,,,,,,,,,,2017,http://historical.elections.virginia.gov/elections/search/year_from:2013/year_to:2013/office_id:530/stage:General,,
VA,Dickenson,,15308,0.4,0.9,35.8,Commonwealth Attorney,C. Seth Baker,,2015,U,R,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Dinwiddie,,27859,32.7,2.9,48.2,Commonwealth Attorney,Ann Cabell Baskervill,,2015,U,NP,C,F,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Emporia City - Greensville County,,5462,63.7,5.5,,Commonwealth Attorney,Patricia Taylor Watson,,2015,U,NP,C,F,,,,,,,,,,,,2019,,,
VA,Essex,,11103,37.9,3.6,53.1,Commonwealth Attorney,Vince S. Donoghue,,2015,U,R,AA,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Fairfax City - Fairfax County,,1137538,10,16.4,59.6,Commonwealth Attorney,Raymond Morrogh,,2015,U,D,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Fairfax City - Fairfax County,,24483,5.4,16.6,,Commonwealth Attorney,Raymond Morrogh,,2015,U,D,C,M,,,,,,,,,,,,2019,,,
VA,Arlington County - Falls Church City,,13601,5.3,9.5,,Commonwealth Attorney,Theophani K. Stamos,,2015,U,D,C,F,,,,,,,,,,,,2019,,,
VA,Fauquier,,68248,8.2,7.2,39.3,Commonwealth Attorney,James P. Fisher,,2015,U,R,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Floyd,,15578,1.9,2.8,35.7,Commonwealth Attorney,W. Eric Branscom,,2015,U,R,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Fluvanna,,26092,15.4,3.2,46.2,Commonwealth Attorney,Jeffrey Haislip,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Franklin,,56358,8.4,2.7,34,Commonwealth Attorney,"Allen W. ""AJ"" Dudley, Jr. ",,2015,42.9,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Franklin City - Southampton County,,8526,57.3,2.3,,Commonwealth Attorney,E.A. Cooke,,2015,U,D,C,M,,,,,,,,,,,,2019,,,
VA,Frederick County,,82377,4.6,7.4,34.9,Commonwealth Attorney,Ross P. Spicer,,2015,U,R,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Fredericksburg City,,28350,24.1,10.9,,Commonwealth Attorney,Labravia Jones Jenkins,,2013,U,NP,AA,F,,,,,,,,,,,,2017,http://historical.elections.virginia.gov/elections/search/year_from:2013/year_to:2013/office_id:530/stage:General,,
VA,Carroll County - Galax City (East),,7014,7,14.7,,Commonwealth Attorney,Douglas S. Vaught,,2015,49.8,NP,C,M,,,,,,,,,,,,2019,,,
VA,Giles,,16815,1.6,1.6,36.1,Commonwealth Attorney,"Robert M. Lilly, Jr.",,2015,U,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Gloucester,,37141,8.4,3.3,35.1,Commonwealth Attorney,Holly B. Smith,,2015,U,R,C,F,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Goochland,,21936,17.7,2.4,35.1,Commonwealth Attorney,"Claiborne H. Stokes, Jr. ",,2015,U,R,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Grayson County - Galax City (West),,15093,2.3,3,29,Commonwealth Attorney,Douglas S. Vaught,,2015,65.2,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Greene,,19031,6.9,5,36.5,Commonwealth Attorney,Ronald L. Morris,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Emporia City - Greensville County,,11681,59.3,2.1,63.6,Commonwealth Attorney,Patrica Taylor Watson,,2015,U,NP,C,F,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Halifax,,35200,36.6,1.9,46.5,Commonwealth Attorney,Tracy Quackenbush Martin,,2015,U,NP,C,F,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Hampton City,,136879,49.8,5.3,,Commonwealth Attorney,Anton Arnett Bell,,2013,U,D,AA,M,,,,,,,,,,,,2017,http://historical.elections.virginia.gov/elections/search/year_from:2013/year_to:2013/office_id:530/stage:General,,
VA,Hanover,,101918,9.6,2.6,31,Commonwealth Attorney,R.E. Trip Chalkley III,,2015,U,R,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Harrisonburg City - Rockingham County,,52478,8.4,18.6,,Commonwealth Attorney,Marsha Leigh Garst,,2015,U,R,C,F,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Henrico,,321924,30.1,5.4,55.2,Commonwealth Attorney,Shannon L. Taylor,,2015,55.9,D,C,F,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Henry,,52081,22,5.4,41.3,Commonwealth Attorney,M. Andrew Nester,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Highland,,2248,0.8,1.5,32.5,Commonwealth Attorney,Melissa Dowd,,2015,U,NP,C,F,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Hopewell City,,22196,39.4,7.2,,Commonwealth Attorney,Richard Keith Newman,,2013,54,NP,C,M,,,,,,,,,,,,2017,http://historical.elections.virginia.gov/elections/search/year_from:2013/year_to:2013/office_id:530/stage:General,,
VA,Isle of Wight,,36007,23.9,2.7,42.1,Commonwealth Attorney,Georgette Phillips,,2015,60.9,R,C,F,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,James City County - Williamsburg,,72583,13.6,5.5,43.4,Commonwealth Attorney,Nathan R. Green,,2015,U,R,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,King and Queen,,7175,26.9,3.1,47.7,Commonwealth Attorney,Charles E. Adkins,,2015,U,NP,AA,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,King George,,25371,17.3,4.4,39.5,Commonwealth Attorney,Keri Gussman,,2015,U,NP,C,F,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,King William,,16186,17.5,2.5,37.5,Commonwealth Attorney,Matthew R. Kite,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Lancaster,,11044,28,1.6,45.2,Commonwealth Attorney,Jan C. Smith,,2015,52.1,NP,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Lee,,24951,4.2,1.8,26.9,Commonwealth Attorney,H. Fuller Cridlin,,2015,U,D,C,M,,,,,,,,,,,,2019,http://results.elections.virginia.gov/vaelections/2015%20November%20General/Site/Locality/ACCOMACK%20COUNTY/Index.html,,
VA,Lexington City - Rockbridge County,,7311,9.6,3.8,,Commonwealth Attorney,Joshua Elrod,,2015,59.7,NP,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2013/year_to:2013/office_id:530/stage:General,,
VA,Loudoun,,363050,7.8,13.4,51.5,Commonwealth Attorney,James Plowman,,2015,59.3,R,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Louisa,,34348,16.7,2.5,42.3,Commonwealth Attorney,R.E. (Rusty) McGuire,,2015,U,R,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Lunenburg,,12466,34,4.2,46.8,Commonwealth Attorney,Robert Clement,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Lynchburg City,,79047,28.5,3.3,,Commonwealth Attorney,Michael Robert Doucette,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2013/year_to:2013/office_id:530/stage:General,,
VA,Madison,,13157,9.5,2.1,39.9,Commonwealth Attorney,Clarissa Berry,,2015,63.1,NP,C,F,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Manassas - Manassas Park - Prince William,,42081,15.1,33.7,,Commonwealth Attorney,Paul Ebert,,2015,61.4,D,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Manassas - Manassas Park - Prince William,,15174,15,35.5,,Commonwealth Attorney,Paul Ebert,,2015,59.3,D,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Martinsville City,,13711,45.1,4.8,,Commonwealth Attorney,"Harry Clay Gravely, IV",,2013,52,NP,C,M,,,,,,,,,,,,2017,http://historical.elections.virginia.gov/elections/search/year_from:2013/year_to:2013/office_id:530/stage:General,,
VA,Mathews,,8836,9.2,2.1,33.6,Commonwealth Attorney,Tom Bowen,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Mecklenburg,,31192,34.9,2.7,45.9,Commonwealth Attorney,Nora Miller,,2015,U,NP,C,F,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Middlesex,,10696,17.7,2.2,39,Commonwealth Attorney,Michael Hurd,,2015,51.8,NP,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Montgomery,,97244,4.2,3,48.5,Commonwealth Attorney,Mary Pettitt,,2015,U,R,C,F,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Nelson,,14850,12.5,3.5,50.6,Commonwealth Attorney,Anthony Martin,,2015,U,D,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,http://www.dailyprogress.com/news/local/nelson-county-commonwealth-s-attorney-anthony-martin-resigning/article_ad3ecd34-c53d-11e5-9f17-ebebc2611be4.html
VA,New Kent,,20021,13.7,2.6,32.5,Commonwealth Attorney,C. Linwood Gregory,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Newport News City,,182965,41.1,8.5,,Commonwealth Attorney,Howard Gwynn,,2013,U,D,AA,M,,,,,,,,,,,,2017,http://historical.elections.virginia.gov/elections/search/year_from:2013/year_to:2013/office_id:530/stage:General,,
VA,Norfolk City,,245428,42.7,7.5,,Commonwealth Attorney,Gregory Underwood,,2013,U,D,AA,M,,,,,,,,,,,,2017,http://historical.elections.virginia.gov/elections/search/year_from:2013/year_to:2013/office_id:530/stage:General,,
VA,Northampton,,12121,35.2,8.5,57.6,Commonwealth Attorney,"Bruce Debrisay Jones, Jr.",,2015,59.7,NP,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Northumberland,,12251,24.8,3.6,42.2,Commonwealth Attorney,Jane Blackwell Wrightson,,2015,U,NP,C,F,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Norton City - Wise County,,4031,6.6,3.3,,Commonwealth Attorney,"C.H.""Chuck"" Slemp III",,2015,52.3,R,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Nottoway,,15579,39.4,4,48.8,Commonwealth Attorney,Theresa Jarvis Royall,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Orange,,35026,13.2,4.3,42,Commonwealth Attorney,Diana Wheeler,,2015,U,NP,C,F,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Page,,23848,2.2,1.9,36.4,Commonwealth Attorney,"Kenneth Alger, II",,2015,U,R,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Patrick,,18264,5.8,2.8,29.3,Commonwealth Attorney,Stephanie Vipperman,,2015,U,NP,C,F,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Petersburg City,,32701,77.6,4.4,,Commonwealth Attorney,Cassandra Conover,,2013,U,D,AA,F,,,,,,,,,,,,2017,http://historical.elections.virginia.gov/elections/search/year_from:2013/year_to:2013/office_id:530/stage:General,,
VA,Pittsylvania,,62383,21.7,2.4,35.4,Commonwealth Attorney,R. Bryan Haskins,,2014,U,R,C,M,,,,,,,,,,,,2018,http://historical.elections.virginia.gov/elections/search/year_from:2014/year_to:2014/office_id:530,,
VA,Poquoson City - York County,,12048,1.2,2.3,,Commonwealth Attorney,Benjamin Hahn,,2015,U,R,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Portsmouth City,,96004,53.4,4,,Commonwealth Attorney,Stepanie Nicole Morales,,2015,U,I,H,F,,,,,,,,,,,,2017,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Powhatan,,28449,12.6,2,26.3,Commonwealth Attorney,Richard Cox,,2015,U,NP,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Prince Edward,,23074,32.6,2.5,55.5,Commonwealth Attorney,Megan Clark,,2015,U,D,C,F,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Prince George,,37333,32.2,7.6,43.6,Commonwealth Attorney,Susan O'Prandy Fierro,,2015,50.7,R,C,F,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
VA,Manassas - Manassas Park - Prince William,,446094,21.5,22,57.3,Commonwealth Attorney,Paul Ebert,,2015,52.7,D,C,M,,,,,,,,,,,,2019,http://historical.elections.virginia.gov/elections/search/year_from:2015/year_to:2015/office_id:530,,
